"","feature","anovas.Legend_ex_INTERVENTION DenDF","anovas.Legend_ex_INTERVENTION F value","anovas.Legend_ex_INTERVENTION Mean Sq","anovas.Legend_ex_INTERVENTION NumDF","anovas.Legend_ex_INTERVENTION Pr(>F)","anovas.Legend_ex_INTERVENTION Sum Sq","anovas.Legend_ex_INTERVENTION:Treatment DenDF","anovas.Legend_ex_INTERVENTION:Treatment F value","anovas.Legend_ex_INTERVENTION:Treatment Mean Sq","anovas.Legend_ex_INTERVENTION:Treatment NumDF","anovas.Legend_ex_INTERVENTION:Treatment Pr(>F)","anovas.Legend_ex_INTERVENTION:Treatment Sum Sq","anovas.Treatment DenDF","anovas.Treatment F value","anovas.Treatment Mean Sq","anovas.Treatment NumDF","anovas.Treatment Pr(>F)","anovas.Treatment Sum Sq","coefs.(Intercept) 2.5 %","coefs.(Intercept) 97.5 %","coefs.(Intercept) df","coefs.(Intercept) Estimate","coefs.(Intercept) Pr(>|t|)","coefs.(Intercept) Std. Error","coefs.(Intercept) t value","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) 2.5 %","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) 97.5 %","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) df","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) Estimate","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) Std. Error","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) t value","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF 2.5 %","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF 97.5 %","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF df","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF Estimate","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF Std. Error","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF t value","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) 2.5 %","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) 97.5 %","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) df","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) Estimate","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) Std. Error","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) t value","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF 2.5 %","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF 97.5 %","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF df","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF Estimate","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF Std. Error","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF t value","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) 2.5 %","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) 97.5 %","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) df","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) Estimate","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) Std. Error","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) t value","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF 2.5 %","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF 97.5 %","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF df","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF Estimate","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF Pr(>|t|)","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF Std. Error","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF t value","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) 2.5 %","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) 97.5 %","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) df","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) Estimate","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) Pr(>|t|)","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) Std. Error","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) t value","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF 2.5 %","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF 97.5 %","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF df","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF Estimate","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF Pr(>|t|)","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF Std. Error","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF t value","coefs.TreatmentDECAF 2.5 %","coefs.TreatmentDECAF 97.5 %","coefs.TreatmentDECAF df","coefs.TreatmentDECAF Estimate","coefs.TreatmentDECAF Pr(>|t|)","coefs.TreatmentDECAF Std. Error","coefs.TreatmentDECAF t value","anovas.Legend_ex_INTERVENTION Pr(>F).BH","anovas.Legend_ex_INTERVENTION:Treatment Pr(>F).BH","anovas.Treatment Pr(>F).BH","coefs.(Intercept) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 14 of intervention (T14I):TreatmentDECAF Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 2 of intervention (T2I):TreatmentDECAF Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONDay 4 of intervention (T4I):TreatmentDECAF Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4) Pr(>|t|).BH","coefs.Legend_ex_INTERVENTIONPost-Intervention (V4):TreatmentDECAF Pr(>|t|).BH","coefs.TreatmentDECAF Pr(>|t|).BH"
"788","Prevotella bryantii",122.023263044969,0.247720065033972,0.129747623517018,4,0.910564087923716,0.518990494068072,122.023263043948,1.01554987650236,0.531911627833264,4,0.40215267619572,2.12764651133306,30.9881681467689,0.978128481261117,0.512311531649791,1,0.330321268399409,0.512311531649791,-0.541489025830442,1.21717213939385,40.67146812162,0.337841556781704,0.455772221899135,0.448646296334113,0.7530242855947,-0.772356856236525,0.230646084852379,121.985915704264,-0.270855385692073,0.2918941995577,0.255872798939282,-1.05855482417397,-0.306779897232146,1.15149280113194,122.03639282688,0.422356451949895,0.2584659214095,0.372015177285591,1.13532048620064,-0.532593435434634,0.47040950565427,121.985915708464,-0.0310919648901823,0.903484369091488,0.255872798939282,-0.121513365309144,-0.584059394727265,0.857848181941522,121.985915717763,0.136894393607128,0.710421607651239,0.367840324629016,0.372157113946636,-0.951659873517808,0.0718360852332759,122.07557081593,-0.439911894142266,0.0945750954798414,0.261100705631402,-1.68483609831102,-0.11467465535469,1.34156246043438,122.030207286991,0.613443902539844,0.101252511851746,0.371495886474364,1.6512804713981,-0.833108338634347,0.169894602454556,121.985915703793,-0.331606868089896,0.197427949675251,0.255872798939282,-1.295983275536,-0.181994888897762,1.25991268777102,121.985915711015,0.538958899436631,0.1454396159135,0.367840324629016,1.46519797681289,-1.0113217250548,1.51691299395518,40.6714681088623,0.252795634450189,0.697141750746056,0.644969687951506,0.391949636041184,0.982348513879049,0.787392389373862,0.993905152503799,0.485307651780782,0.786177412605974,0.802123761952207,0.997244449155367,0.997961224493377,0.417723338524726,0.435581910364978,0.992359931021588,0.946871239470727,0.994756734469491
"789","Bifidobacterium subtile",122.124008632096,0.784900116706788,0.358045866680062,4,0.537104812403827,1.43218346672025,122.124008627727,0.719382239367594,0.328158745152581,4,0.580272151784326,1.31263498061032,31.0467778084662,0.674077868841046,0.307492367018212,1,0.417893422265674,0.307492367018212,0.049716044266787,1.2343078007107,53.5014775410834,0.642011922488745,0.0382678724069436,0.302197327549849,2.12447915305552,-0.212039684397901,0.724002084465325,122.042801804949,0.255981200033712,0.285839557669434,0.238790553358787,1.07199048049901,-0.923876520985926,0.436870402909249,122.152586187859,-0.243503059038339,0.484347995833578,0.347135696020073,-0.701463611579312,-0.401175234051076,0.53486653481215,122.042801811646,0.0668456503805373,0.78000187283532,0.238790553358787,0.279934232909543,-0.827862786714195,0.517782039747688,122.042801817399,-0.155040373483254,0.652329905838208,0.343283049350947,-0.451640049738523,0.0490028673164064,1.00395698190769,122.237815755786,0.526479924612049,0.0326365522164802,0.243615220005021,2.16111261275547,-1.23401337800928,0.124854962523338,122.139131460521,-0.554579207742969,0.112227691162983,0.346656456764307,-1.5997948312269,-0.267034830911742,0.669006937951484,122.04280181481,0.200986053519871,0.401611428165005,0.238790553358787,0.841683436353891,-0.79814356831048,0.547501258151403,122.042801817441,-0.125321155079539,0.715693617921893,0.343283049350947,-0.365066540035944,-0.944953803018778,0.758004143466912,53.5014775701612,-0.0934748297759327,0.83045786112859,0.434436030436887,-0.215163621861498,0.85150036988994,0.842752275901672,0.993905152503799,0.0480067022111059,0.778165850465797,0.899192314046473,0.997244449155367,0.997961224493377,0.286563727409041,0.448260481472283,0.992359931021588,0.986567903336332,0.994756734469491
"790","Prevotella albensis",122.022114913959,0.67388973195163,0.487818344078801,4,0.611326863560129,1.95127337631521,122.022114914931,2.5341567670306,1.83443685089075,4,0.0436349171685337,7.33774740356299,31.0008745794012,0.0760587437950383,0.0550577471233417,1,0.784541391151866,0.0550577471233417,-0.462751956507435,2.12901246966416,36.7465206016863,0.833130256578362,0.215587064124862,0.661176543705676,1.26007231277284,-0.925808031847898,0.253338390024776,121.999419698865,-0.336234820911561,0.265860891583534,0.300808186061997,-1.11777151185062,-0.621969224370673,1.09247016392498,122.030090922074,0.235250469777151,0.591638621883454,0.437365023495056,0.537881305407611,-0.279537590972369,0.899608830900305,121.999419695153,0.310035619963968,0.3047320018356,0.300808186061997,1.0306754747029,-1.36681728259017,0.32831250222807,121.999419706939,-0.51925239018105,0.232173254869207,0.43243901372403,-1.20075287775127,-1.12194812612236,0.08137811159605,122.053894609775,-0.520285007263157,0.0926502674328271,0.306976619777225,-1.69486851357192,-0.132339884811327,1.5796977133577,122.026332562413,0.723678914273185,0.100097573781336,0.436752310673399,1.65695497559565,-0.807601662138999,0.371544759733676,121.999419701787,-0.218028451202662,0.469957118276689,0.300808186061997,-0.724808902500166,-0.29293039171146,1.40219939310678,121.999419715118,0.55463450069766,0.202073319407802,0.43243901372403,1.28257276308472,-1.81071156978494,1.91518454671124,36.7465205109233,0.0522364884631544,0.956470611041099,0.95050116886983,0.0549567850876658,0.892494619622628,0.561361385904566,0.993905152503799,0.240241967734886,0.774766642232632,0.927640697946539,0.997244449155367,0.997961224493377,0.416786016510466,0.435581910364978,0.992359931021588,0.946871239470727,0.994756734469491
"791","Succinispira mobilis",122.154935545269,0.934771200809611,0.462343933120865,4,0.446244790983094,1.84937573248346,122.154935540679,2.21487643566695,1.09549233198034,4,0.0712658867646104,4.38196932792135,31.0728328695689,0.00670693213672268,0.00331729238190198,1,0.935254791964473,0.00331729238190198,-2.1693452821196,-0.964774786294846,55.0992999233551,-1.56706003420722,4.32442944400874e-06,0.307294038392096,-5.0995458369671,-0.700803375452679,0.273878775114508,122.068661801491,-0.213462300169085,0.392303433922696,0.24864797472182,-0.85849201228323,-0.735591775018356,0.681306663719215,122.18529978456,-0.0271425556495705,0.940264809561452,0.361460325269721,-0.0750913827937183,-0.37778895344577,0.596893197121418,122.06866179241,0.109552121837824,0.660288194832189,0.24864797472182,0.440591249377308,-0.770077681469554,0.631116193616088,122.068661768601,-0.069480743926733,0.846204011175218,0.357453985414549,-0.194376749908536,-0.208446621896916,0.785902457143638,122.275852528743,0.288727917623361,0.257251936978157,0.253665140503564,1.13822465731867,-1.60384495724501,-0.188900056575013,122.17100491846,-0.896372506910013,0.0143736723770525,0.360961964564376,-2.48328797742386,-0.580822063614139,0.393860086953048,122.068661798326,-0.0934809883305455,0.70760132171433,0.248647974721821,-0.37595716769915,-0.780441765112225,0.620752109973417,122.068661773375,-0.0798448275694041,0.823620208029869,0.357453985414549,-0.223370925566282,-0.620165999277777,1.11151319467929,55.0992999792624,0.245673597700754,0.580379772289376,0.441763013916666,0.556120793188672,0.823337681343501,0.561361385904566,0.993954836110605,7.53403716024808e-06,0.856194161516514,0.976434678872681,0.997244449155367,0.997961224493377,0.596124375371481,0.24974743559933,0.992359931021588,0.993395481275975,0.994756734469491
"792","Parascardovia denticolens",122.19098546803,0.166986097983037,0.128029506593119,4,0.954790206818462,0.512118026372477,122.190985468301,0.691840354270613,0.530439241759354,4,0.598973650966551,2.12175696703742,31.072387318912,0.120103269628999,0.092084086858435,1,0.731258504357185,0.092084086858435,-2.55944969384109,-1.24425527623043,66.6443850878337,-1.90185248503576,3.35491945332143e-07,0.335514945168571,-5.66845832778096,-0.28829373984574,0.925229145172196,122.067798884197,0.318467702663228,0.30564721437556,0.30957785311109,1.02871603851115,-1.38659632246078,0.377315376206157,122.234377440008,-0.504640473127309,0.264290909322896,0.449985742743347,-1.12145880456292,-0.652957533317677,0.560565351700259,122.067798884798,-0.0461960908087088,0.881624043098541,0.30957785311109,-0.149222854104268,-0.851238534105118,0.89331053019641,122.06779884589,0.0210359980456462,0.962377675557103,0.445046204435977,0.0472669979790209,-0.592703649195374,0.645068221964105,122.363728277579,0.0261822863843656,0.93405280318762,0.315763932634188,0.0829172798994043,-0.673838866719492,1.08766414217,122.213959888955,0.206912637725252,0.64601206270911,0.449371269774343,0.460449191220338,-0.522215051657861,0.691307833360074,122.067798878345,0.0845463908511067,0.785236162710115,0.30957785311109,0.273102193847077,-1.02805210067734,0.716496963624189,122.067798842083,-0.155777568526575,0.726922695241136,0.445046204435977,-0.350025608518552,-0.994751044577169,0.895960056914229,66.6443851150047,-0.04939549383147,0.918739164236142,0.482333123568873,-0.102409499613013,0.989364251631727,0.844262599471878,0.993905152503799,6.55343240532251e-07,0.797920142201617,0.802123761952207,0.997244449155367,0.997961224493377,0.97788651181775,0.838210706000988,0.992359931021588,0.986567903336332,0.994756734469491
"793","Scardovia inopinata",122.320669495141,0.495382600733872,0.346561943962538,4,0.739136929836656,1.38624777585015,122.320669498681,0.322657235998475,0.225725971755078,4,0.862339876679439,0.902903887020312,31.1286021444829,0.571217968160542,0.399615184664908,1,0.455456877951566,0.399615184664908,-3.50216601032217,-2.42138673026232,89.5915058209688,-2.96177637029225,8.78116841667832e-18,0.275714066325938,-10.7422026368106,-0.573183298349687,0.586002773592025,122.125436221325,0.00640973762116877,0.98274233880793,0.295716166492146,0.0216753033735104,-0.925456158139521,0.759107758942136,122.389550421787,-0.0831741995986924,0.846853963487849,0.429743589772384,-0.19354378186943,-0.612300059412792,0.546886012528919,122.125436215643,-0.0327070234419364,0.912112916942135,0.295716166492146,-0.110602757468131,-1.26301287246621,0.403422101380521,122.125436188427,-0.429795385542845,0.314014955456072,0.425118774373243,-1.01100071662677,-0.62586542691737,0.556026556079959,122.5947227252,-0.0349194354187055,0.907988086373014,0.301508597178301,-0.115815720498529,-1.14628759188351,0.536020891168651,122.357171285294,-0.305133350357428,0.478444952862675,0.429168213375856,-0.710987768542399,-0.646706039725194,0.512480032216518,122.12543622131,-0.0671130037543379,0.820841504736858,0.295716166492146,-0.226950743175282,-1.05356874743903,0.612866226407696,122.125436194915,-0.220351260515669,0.605166780935827,0.425118774373243,-0.518328697292975,-0.34867637857102,1.2050417301048,89.5915058811529,0.428182675766889,0.282918560256395,0.396363943656962,1.08027655547162,0.938519291574798,0.94574943010757,0.993905152503799,6.28941806254396e-17,0.990366180540985,0.967269807480838,0.997244449155367,0.997961224493377,0.96483320124244,0.746188945788526,0.992359931021588,0.986567903336332,0.994756734469491
"794","Bifidobacterium gallicum",122.124518868698,0.523771569253212,0.379187811653774,4,0.718431605127737,1.5167512466151,122.124518868653,1.88571798488648,1.36517771879976,4,0.117188251788659,5.46071087519905,30.9682477046333,0.960634161251619,0.695457307704234,1,0.334622499841587,0.695457307704234,-2.56897371636848,-1.3986529287787,78.1929285904627,-1.98381332257359,3.67385223717449e-09,0.298556707373483,-6.64467846000161,-0.743464257409037,0.435740757196605,121.964177863981,-0.153861750106216,0.609947336603339,0.300823133462416,-0.51146914246686,-0.933738062739115,0.780103299849476,122.181045221434,-0.0768173814448198,0.860822020351445,0.437212463113392,-0.175698059698031,-0.99405022271029,0.185154791895352,121.964177854773,-0.404447715407469,0.181291624341268,0.300823133462416,-1.3444701235319,-0.640621045071371,1.05459297210766,121.964177859376,0.206985963518143,0.633063068229671,0.432460501966021,0.478623972772446,-0.390690017663582,0.811844144861727,122.349482829308,0.210577063599072,0.493745335187717,0.306774556066016,0.686422845165026,-1.71656732908214,-0.00504329781363022,122.15446086021,-0.860805313447885,0.0509254314910024,0.436621296301563,-1.97151472165789,-0.553216882312288,0.625988132293354,121.964177855921,0.0363856249905331,0.903926870281188,0.300823133462416,0.12095354692886,-1.31446439593747,0.380749621241554,121.964177865969,-0.466857387347959,0.282478361191971,0.432460501966021,-1.07953763459453,-0.277073688489105,1.40536844764927,78.1929285895323,0.564147379580082,0.192551180374112,0.429202309177429,1.31440900367306,0.93496230751764,0.629511249992923,0.993905152503799,8.55191159653396e-09,0.923681596518246,0.967269807480838,0.997244449155367,0.997961224493377,0.77192005900744,0.322563827080778,0.995143000331215,0.968224081275433,0.994756734469491
"795","Bifidobacterium gallinarum",122.129284423239,1.43535290536299,0.630133902560206,4,0.22634343713035,2.52053561024082,122.129284424375,1.16432664555099,0.511150735317134,4,0.329949353148108,2.04460294126854,31.0466773586697,1.91939218957856,0.842631861783736,1,0.175797176526833,0.842631861783736,0.610418173958928,1.7433376097284,55.1792566817287,1.17687789184366,0.000150143969529789,0.289015370870535,4.07202526391182,-0.0920908042047384,0.826178717625657,122.042573262112,0.367043956710459,0.119740227612688,0.234256733560818,1.56684485065257,-1.04515652955599,0.289733218718045,122.159802851962,-0.377711655418974,0.269541171483935,0.340539356540089,-1.10915713019652,-0.482668288460567,0.435601233369829,122.042573259626,-0.023533527545369,0.920143658690857,0.234256733560818,-0.100460410198878,-0.813239998294865,0.506855613303058,122.042573293076,-0.153192192495904,0.649994311138832,0.336765272732221,-0.454893081026542,0.118071406465862,1.05486773116712,122.250815081695,0.586469568816488,0.0155355764175049,0.238983045630069,2.45402165358754,-1.33534916988609,-0.00229970980921468,122.145435444321,-0.668824439847652,0.0514822187410708,0.340069886638683,-1.96672644690314,-0.224400592972152,0.693868928858243,122.0425732616,0.234734167943045,0.318307831419818,0.234256733560818,1.00203808178732,-0.813957098882172,0.506138512715751,122.042573299799,-0.15390929308321,0.648467351363819,0.336765272732221,-0.457022459098956,-0.049001028950199,1.57967327624961,55.1792566145683,0.765336123649705,0.070847383812377,0.415485773730176,1.84202726552733,0.713066918478321,0.764151955520775,0.993905152503799,0.000230440744443157,0.629699935972036,0.802123761952207,0.997244449155367,0.997961224493377,0.202081927501172,0.322563827080778,0.992359931021588,0.986567903336332,0.994756734469491
"796","Opitutaceae bacterium TAV5",122.103999735281,0.469473837360171,0.313355651321986,4,0.758041577225834,1.25342260528795,122.103999739567,0.612140519411272,0.408580150577251,4,0.654677058225712,1.634320602309,30.9525706889735,0.00608981004355442,0.0040647129632512,1,0.938300735958894,0.0040647129632512,-2.64490541802266,-1.51013207888663,76.6576572836654,-2.07751874845465,3.92145282922918e-10,0.289488314093262,-7.17652025078065,-0.820026526742267,0.31223346386203,121.948361232217,-0.253896531440119,0.381130199177614,0.288847141971847,-0.878999631801324,-0.205039997204873,1.44059557045548,122.158862454718,0.617777786625303,0.143712359756993,0.419812705907077,1.47155571504319,-0.486432762962095,0.645827227642202,121.948361244175,0.0796972323400536,0.783080444864588,0.288847141971847,0.27591490708889,-0.669680073094195,0.9580462199502,121.948361266011,0.144183073428003,0.72902080897819,0.415243929450667,0.347225000058989,-0.60109257928102,0.553597110957838,122.32235130016,-0.0237477341615907,0.935877067395985,0.294569109266013,-0.0806185489740036,-0.588648814168551,1.05475876750092,122.133058816129,0.233054976666186,0.579300968693038,0.419244331689884,0.555892969922315,-0.851152452568452,0.281107538035845,121.948361245144,-0.285022457266303,0.325714679115172,0.288847141971847,-0.986758793320805,-0.470649253191048,1.15707703985335,121.948361268083,0.343213893331149,0.410114584924255,0.415243929450666,0.826535607119393,-1.1085434369725,0.522796022237468,76.6576572107251,-0.292873707367515,0.483724974716141,0.416165672450556,-0.703743068578802,0.950253382245805,0.864904074028834,0.993954836110605,1.00494723880552e-09,0.856194161516514,0.676124668842964,0.997244449155367,0.997961224493377,0.97788651181775,0.801079566580672,0.992359931021588,0.985331216375538,0.994756734469491
"797","Erwinia oleae",122.294008975394,1.08812667647864,1.58207687431721,4,0.365478430658381,6.32830749726882,122.294008974787,0.765132495635881,1.1124609416355,4,0.549920121284324,4.449843766542,31.1353336609433,0.258567285273581,0.375942738404448,1,0.614690480840186,0.375942738404448,-3.39755334829534,-1.75011722580643,79.5219776229221,-2.57383528705089,3.27173432181124e-08,0.420272039558805,-6.12421252137748,-1.29915387448194,0.371964273516968,122.130944651033,-0.463594800482484,0.278979214330344,0.426313483610023,-1.08745047554387,-1.36169039775245,1.06706648624641,122.351499124717,-0.147311955753021,0.812467800045684,0.619592222907304,-0.237756302139803,-0.46092327923576,1.21019486876314,122.130944645877,0.374635794763691,0.381246202992684,0.426313483610023,0.878780074210356,-1.9418376793648,0.460546023012348,122.130944664129,-0.740645828176224,0.229190038206364,0.612864246824646,-1.20849899796511,-0.764192500355339,0.939955921637371,122.522800815751,0.0878817106410158,0.840136392381421,0.434739728748797,0.202147871081265,-1.91846966063179,0.50700625824604,122.324462745885,-0.705731701192877,0.256278390082179,0.618755226629081,-1.14056685232,-1.15722266910883,0.513895478890074,122.130944644104,-0.321663595109377,0.451987292395329,0.426313483610023,-0.754523625163177,-1.16900518381481,1.23337851856234,122.130944662818,0.0321866673737662,0.9582014165922,0.612864246824646,0.0525184289025356,-1.10787474587989,1.2604638997832,79.5219776250877,0.0762945769516581,0.899830543993707,0.604179123786009,0.126278075405135,0.785263550717218,0.83562597078484,0.993905152503799,6.9235185900955e-08,0.778165850465797,0.965941810951337,0.997244449155367,0.997961224493377,0.941222321946031,0.592924191932588,0.992359931021588,0.998730338881327,0.994756734469491
"798","Tissierella creatinophila",121.871295273162,0.125687799871205,0.0634375341742438,4,0.972932359439562,0.253750136696975,121.871295265091,1.22233185329025,0.616939104629294,4,0.304882789755557,2.46775641851718,30.7724201700577,0.615146127265702,0.310478451453203,1,0.438852904150905,0.310478451453203,-2.45027994832658,-1.31519290837734,60.0690504428945,-1.88273642835196,1.75021976873625e-08,0.289568341281437,-6.50187247687446,-0.398418709004541,0.586180942939295,121.766789398271,0.0938811169673774,0.70923040443149,0.251177996052538,0.373763301096409,-0.888167349952866,0.543075468171787,121.908091285769,-0.172545940890539,0.637362310610907,0.365119672966981,-0.472573661913153,-0.755704073697,0.228895578246836,121.766789413667,-0.263404247725082,0.296404406229911,0.251177996052538,-1.04867564780629,-0.379802037327183,1.03564914428349,121.766789414055,0.327923553478152,0.365594790738603,0.361091120238833,0.908146268623988,-0.76422614302773,0.240149875654757,122.017804665388,-0.262038133686487,0.308475283399772,0.256223080272106,-1.02269527557082,-0.174514236666121,1.25476416862083,121.890772667043,0.540124965977353,0.141095785613671,0.364618538034605,1.48134258035473,-0.678844116240057,0.305755535703779,121.766789408721,-0.186544290268139,0.45910719310662,0.251177996052538,-0.742677675591934,-0.371757788804022,1.04369339280665,121.766789412361,0.335967802001313,0.35399260097602,0.361091120238833,0.93042388242363,-1.29541200382056,0.336378428722425,60.0690504304507,-0.479516787549067,0.253923217149448,0.416280718782166,-1.15190727293808,0.989364251631727,0.758806326918465,0.993905152503799,3.80956926285968e-08,0.944895461612584,0.928791288460649,0.997244449155367,0.997961224493377,0.647875407240623,0.469199477556571,0.992359931021588,0.985331216375538,0.994756734469491
"799","Desulfovibrio aminophilus",121.915053094072,1.98258358039997,0.888785877983012,4,0.101358220588902,3.55514351193205,121.915053091811,1.38893388023872,0.622654616134408,4,0.241751389431807,2.49061846453763,30.7816830591489,0.874467928688005,0.392021175526006,1,0.356999999687192,0.392021175526006,-2.94962684560305,-1.98255676893848,70.906853369949,-2.46609180727077,3.53773668401108e-15,0.246706083451711,-9.99607213882697,-0.728342099136281,0.199589391537003,121.776101864876,-0.264376353799639,0.266268249359186,0.236721566822832,-1.11682411259767,-0.833623573435616,0.515108701094883,121.964015091622,-0.159257436170367,0.644287678418364,0.344070678127029,-0.462862563695619,-0.775370499188241,0.152560991485042,121.776101866586,-0.311404753851599,0.190816813502663,0.236721566822832,-1.31548957719033,-0.0967266489534698,1.23725891800687,121.776101856832,0.570266134526698,0.0963565099640541,0.340308693803214,1.67573190139086,-0.745221002611836,0.201178992077065,122.109948441358,-0.272021005267385,0.26208135768255,0.241433006461849,-1.12669352568564,-0.329876472863987,1.01702129290092,121.940981295166,0.343572410018467,0.319333225183067,0.343602682597503,0.999911896557945,-0.886035690960144,0.0418957997131397,121.776101864707,-0.422069945623502,0.0770808577392768,0.236721566822832,-1.78298053400174,-0.519680237475578,0.814305329484757,121.776101855846,0.147312546004589,0.665868254935836,0.340308693803214,0.432879173194953,-0.611581279191111,0.778669550181787,70.9068534127411,0.0835441354953379,0.814453415254479,0.354662340823357,0.23555964611689,0.619543328459067,0.726185524754974,0.993905152503799,1.81791005804046e-14,0.774766642232632,0.932492356674592,0.997244449155367,0.997961224493377,0.596988965287444,0.645719287178023,0.992359931021588,0.986567903336332,0.994756734469491
